,time,coordinate,text
210,2015-02-21 13:28:49 -0800,nan,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.
211,2015-02-21 13:18:45 -0800,"[32.8437698, -96.84928399]",@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️
212,2015-02-21 13:00:26 -0800,nan,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!
213,2015-02-21 12:54:58 -0800,nan,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?
214,2015-02-21 12:48:31 -0800,"[0.0, 0.0]",@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.
215,2015-02-21 12:45:25 -0800,nan,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight"
216,2015-02-21 12:44:32 -0800,nan,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin"
217,2015-02-21 12:23:36 -0800,nan,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin
218,2015-02-21 12:18:51 -0800,nan,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?"
219,2015-02-21 12:07:17 -0800,nan,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks
220,2015-02-21 11:56:47 -0800,nan,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh
221,2015-02-21 11:55:01 -0800,nan,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...
222,2015-02-21 11:49:53 -0800,nan,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj
223,2015-02-21 11:45:41 -0800,nan,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline
224,2015-02-21 11:44:33 -0800,nan,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad
225,2015-02-21 11:40:53 -0800,nan,"@VirginAmerica it’s just a bug report, guys"
226,2015-02-21 11:35:03 -0800,nan,@VirginAmerica hold times at call center are a bit much
227,2015-02-21 11:10:26 -0800,nan,@VirginAmerica Like http://t.co/VPqEm31XUQ
228,2015-02-21 11:06:53 -0800,nan,@VirginAmerica Site down? #help
229,2015-02-21 10:58:30 -0800,nan,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l
230,2015-02-21 10:54:11 -0800,nan,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy"
231,2015-02-21 10:40:51 -0800,nan,@VirginAmerica thanks so much!
232,2015-02-21 10:37:28 -0800,nan,"@VirginAmerica Trying to reset my password, email never arrives. Help?"
233,2015-02-21 10:31:11 -0800,nan,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9"
234,2015-02-21 10:28:13 -0800,nan,@VirginAmerica Very nicely done. 👏
235,2015-02-21 10:22:57 -0800,nan,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;)
236,2015-02-21 10:22:54 -0800,nan,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?
237,2015-02-21 10:15:39 -0800,nan,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?"
238,2015-02-21 10:12:58 -0800,nan,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗
239,2015-02-21 10:12:25 -0800,nan,@VirginAmerica sounds like fun !
240,2015-02-21 10:11:00 -0800,nan,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax
241,2015-02-21 10:10:37 -0800,nan,@virginamerica spruce moose!
242,2015-02-21 09:51:48 -0800,nan,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable."
243,2015-02-21 09:10:18 -0800,nan,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?"
244,2015-02-21 09:03:30 -0800,nan,"@VirginAmerica classiq, luv Virgin America. Greetingz"
245,2015-02-21 08:59:06 -0800,nan,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues"
246,2015-02-21 08:48:13 -0800,nan,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!
247,2015-02-21 08:04:14 -0800,nan,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason
248,2015-02-21 04:25:54 -0800,nan,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!
249,2015-02-21 02:36:29 -0800,"[26.06726717, -80.14433663]","@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews"
250,2015-02-20 23:00:24 -0800,nan,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ
251,2015-02-20 22:34:27 -0800,nan,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.
252,2015-02-20 22:28:03 -0800,nan,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free."
253,2015-02-20 22:18:41 -0800,nan,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh"
254,2015-02-20 21:52:51 -0800,nan,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo
255,2015-02-20 20:22:04 -0800,nan,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G"
256,2015-02-20 19:36:07 -0800,nan,@VirginAmerica any plans to start flying direct from DAL to LAS?
257,2015-02-20 19:35:04 -0800,"[0.0, 0.0]",@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn
258,2015-02-20 19:16:04 -0800,nan,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!"
259,2015-02-20 17:31:01 -0800,nan,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member😒
260,2015-02-20 17:28:16 -0800,nan,@VirginAmerica Grand Budapest Hotel #OscarsCountdown
261,2015-02-20 17:20:14 -0800,nan,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.
262,2015-02-20 17:16:37 -0800,nan,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!
263,2015-02-20 17:07:21 -0800,nan,@VirginAmerica there is something wrong with you website in Safari iPhone
264,2015-02-20 16:27:32 -0800,"[32.8454782, -96.8504585]",@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet
265,2015-02-20 16:23:44 -0800,nan,@VirginAmerica Already checked in so the page expired :X
266,2015-02-20 16:22:36 -0800,nan,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!
267,2015-02-20 16:22:04 -0800,nan,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y
268,2015-02-20 16:11:47 -0800,nan,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4
269,2015-02-20 16:02:49 -0800,nan,@VirginAmerica I see what you did there ;)
270,2015-02-20 15:50:19 -0800,nan,@VirginAmerica way to take advantage of #MayweatherPacquiao :)
271,2015-02-20 15:48:45 -0800,nan,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao
272,2015-02-20 15:13:30 -0800,nan,@VirginAmerica your inflight team makes the experience #amazing!
273,2015-02-20 15:10:29 -0800,nan,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J
274,2015-02-20 14:35:38 -0800,nan,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected👎 #DISAPPOINTED"
275,2015-02-20 14:22:04 -0800,nan,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef
276,2015-02-20 14:17:44 -0800,nan,@VirginAmerica fav airline
277,2015-02-20 13:48:57 -0800,nan,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-)
278,2015-02-20 13:48:54 -0800,nan,👍👍✈️✈️💗 When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.”
279,2015-02-20 13:28:11 -0800,nan,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.
280,2015-02-20 13:16:56 -0800,nan,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help
281,2015-02-20 12:47:39 -0800,nan,@VirginAmerica Thank you!!
282,2015-02-20 12:21:45 -0800,"[0.0, 0.0]",@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.
283,2015-02-20 12:17:32 -0800,nan,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!
284,2015-02-20 12:09:22 -0800,nan,@VirginAmerica I need you to follow back in order to DM.
285,2015-02-20 12:08:35 -0800,"[39.24087254, -94.63994975]",@VirginAmerica Need to start flying to @KCIAirport .  😊😀😃😄
286,2015-02-20 11:33:18 -0800,nan,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.
287,2015-02-20 11:24:22 -0800,nan,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!
288,2015-02-20 11:13:34 -0800,nan,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!
289,2015-02-20 11:13:28 -0800,"[0.0, 0.0]",@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-)
290,2015-02-20 10:59:50 -0800,nan,@VirginAmerica what is your policy on flying after surgery?
291,2015-02-20 10:52:03 -0800,nan,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg
292,2015-02-20 10:32:51 -0800,nan,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!"
293,2015-02-20 10:32:12 -0800,"[0.0, 0.0]",@VirginAmerica would love to do more for virgin just like I do for @GoPro
294,2015-02-20 10:22:07 -0800,nan,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I
295,2015-02-20 10:20:27 -0800,nan,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application."
296,2015-02-20 10:05:06 -0800,nan,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq
297,2015-02-20 09:52:06 -0800,nan,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ"
298,2015-02-20 09:50:46 -0800,"[0.0, 0.0]",@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS
299,2015-02-20 09:44:52 -0800,nan,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA
300,2015-02-20 09:42:45 -0800,nan,@VirginAmerica @madbee95 check the website before you go to the airport!
301,2015-02-20 09:28:56 -0800,nan,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr
302,2015-02-20 09:25:10 -0800,nan,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8
303,2015-02-20 08:53:23 -0800,"[37.77465018, -122.44032176]",@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry
304,2015-02-20 08:38:54 -0800,nan,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff"
305,2015-02-20 08:36:16 -0800,nan,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.
306,2015-02-20 08:13:40 -0800,nan,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
307,2015-02-20 08:06:55 -0800,nan,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!"
308,2015-02-20 08:00:33 -0800,nan,@VirginAmerica happy to spend the day together. Let's do this!
309,2015-02-20 07:54:14 -0800,nan,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9
310,2015-02-20 07:33:05 -0800,nan,@VirginAmerica missed my flight. How does standby work?
311,2015-02-20 07:31:43 -0800,nan,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps
312,2015-02-20 07:21:19 -0800,nan,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS
313,2015-02-20 07:15:25 -0800,nan,@VirginAmerica thank you! I absolutely will 😎
314,2015-02-20 07:11:57 -0800,nan,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD
315,2015-02-20 06:38:47 -0800,nan,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' 😘
316,2015-02-20 06:15:16 -0800,nan,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg
317,2015-02-20 05:50:31 -0800,nan,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW"
318,2015-02-20 03:32:59 -0800,nan,@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund
319,2015-02-20 00:30:42 -0800,nan,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel
320,2015-02-19 22:47:14 -0800,nan,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW
321,2015-02-19 22:44:02 -0800,nan,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?
322,2015-02-19 21:39:26 -0800,nan,@VirginAmerica add DTW and I'm sold!
323,2015-02-19 21:27:20 -0800,nan,@VirginAmerica How about some free drinks on the flight back for the free promo?
324,2015-02-19 20:48:52 -0800,nan,@VirginAmerica @SSal thanks!
